demand_source,campaign_id,campaign_name,campaign_end_date,adset_id,adset_name,start_date,adset_end_date,primary_status,location_cluster,include
ZOHO,CA173260099537767,Ent_PG_PGI_PlatinumLoveBands_261124_D23936,25/12/24 23:59,AT1732696530125544,110890_PlatinumLoveBands_MumDncr_CTV_20_261124_MR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173260099537767,Ent_PG_PGI_PlatinumLoveBands_261124_D23936,25/12/24 23:59,AT1732696530125545,110879_PlatinumLoveBands_CheCoimMadu_CTV_20_261124_MR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173260099537767,Ent_PG_PGI_PlatinumLoveBands_261124_D23936,25/12/24 23:59,AT1732696531125548,110881_PlatinumLoveBands_KOL_CTV_20_261124_MR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173260099537767,Ent_PG_PGI_PlatinumLoveBands_261124_D23936,25/12/24 23:59,AT1732696531125549,110882_PlatinumLoveBands_HydVizagVijaywada_CTV_20_261124_MR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173260099537767,Ent_PG_PGI_PlatinumLoveBands_261124_D23936,25/12/24 23:59,AT1732696531125550,110888_PlatinumLoveBands_NagPune_CTV_20_261124_MR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173260099537767,Ent_PG_PGI_PlatinumLoveBands_261124_D23936,25/12/24 23:59,AT1732696531125551,110884_PlatinumLoveBands_ BLR_CTV_20_261124_MR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173252979337759,Ent_PG_RECKITT_Moov_251124_D23918,25/12/24 23:59,AT1732702352125557,110811_Moov_CTV_MUM_TopShows_271124,25/11/24 00:30,25/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173252979337759,Ent_PG_RECKITT_Moov_251124_D23918,25/12/24 23:59,AT1732702352125558,110814_Moov_CTV_BLR_TopShows_271124,25/11/24 00:30,25/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173252979337759,Ent_PG_RECKITT_Moov_251124_D23918,25/12/24 23:59,AT1732702353125560,110816_Moov_CTV_HYD_TopShows_271124,25/11/24 00:30,25/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173252979337759,Ent_PG_RECKITT_Moov_251124_D23918,25/12/24 23:59,AT1732702353125561,110810_Moov_CTV_PUN_TopShows_271124,25/11/24 00:30,25/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173252979337759,Ent_PG_RECKITT_Moov_251124_D23918,25/12/24 23:59,AT1732702353125562,110813_Moov_CTV_CHE_TopShows_271124,25/11/24 00:30,25/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173252979337759,Ent_PG_RECKITT_Moov_251124_D23918,25/12/24 23:59,AT1732702353125563,110812_Moov_CTV_KOL_TopShows_271124,25/11/24 00:30,25/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704293125564,111003_Eno_MF18to24_KOL_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704293125565,111012_Eno_MF25to44_BLR_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704293125566,111013_Eno_MF25to44_HYD_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704321125567,111001_Eno_MF18to24_BLR_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704333125568,111004_Eno_MF18to24_HYD_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704346125569,111011_Eno_MF25to44_KOL_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704394125570,111014_Eno_MF25to44_Pun_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704434125572,111002_Eno_MF18to24_Pun_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704468125574,111010_Eno_MF25to44_MUM_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704487125575,111005_Eno_MF18to24_DNCR_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704523125577,111009_Eno_MF25to44_DNCR_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704577125579,111016_Eno_MF25to44_CHE_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704600125580,111007_Eno_MF18to24_CHE_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173269191337807,Ent_GSK_Eno_261124_D23953,30/12/24 23:59,AT1732704628125581,111006_Eno_MF18to24_MUM_20_261124_MR,26/11/24 00:30,30/12/24 23:59,DELIVERING,Mumbai,01
ONLINE_SALES,CA173271103337817,SS_943708_APC Books_APC Books,04/12/24 23:59,AT1732711181125586,SS_943712_APC Books_APC Books,27/11/24 00:30,04/12/24 23:59,DELIVERING,Hyderabad,01
ONLINE_SALES,CA173271103337817,SS_943708_APC Books_APC Books,04/12/24 23:59,AT1732711181125586,SS_943712_APC Books_APC Books,27/11/24 00:30,04/12/24 23:59,DELIVERING,Chennai,01
ONLINE_SALES,CA173271103337817,SS_943708_APC Books_APC Books,04/12/24 23:59,AT1732711181125586,SS_943712_APC Books_APC Books,27/11/24 00:30,04/12/24 23:59,DELIVERING,Pune,01
ONLINE_SALES,CA173271103337817,SS_943708_APC Books_APC Books,04/12/24 23:59,AT1732711181125586,SS_943712_APC Books_APC Books,27/11/24 00:30,04/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173262721137799,Ent_PG_ITC_Savlon_261124_D23952,25/12/24 23:59,AT1732719330125599,110998_Savlon_MF18Plus_Geos_NCCSAB_261124_MRPR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173262721137799,Ent_PG_ITC_Savlon_261124_D23952,25/12/24 23:59,AT1732719330125599,110998_Savlon_MF18Plus_Geos_NCCSAB_261124_MRPR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173262721137799,Ent_PG_ITC_Savlon_261124_D23952,25/12/24 23:59,AT1732719330125599,110998_Savlon_MF18Plus_Geos_NCCSAB_261124_MRPR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173262721137799,Ent_PG_ITC_Savlon_261124_D23952,25/12/24 23:59,AT1732719330125600,110999_Savlon_MF18Plus_SouthGeos_NCCSAB_261124_MRPR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173262721137799,Ent_PG_ITC_Savlon_261124_D23952,25/12/24 23:59,AT1732719330125601,111116_Savlon_MF18Plus_BLR_NCCSAB_261124_MRPR,26/11/24 00:30,25/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732797157125643,110658_findseries_M32to38_NCCSA_KOL_CTV_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732797168125644,110657_findseries_M32to38_NCCSA_MUMPUNE_CTV_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732797168125644,110657_findseries_M32to38_NCCSA_MUMPUNE_CTV_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732797183125645,110655_findseries_M32to38_NCCSA_DNCR_CTV_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732797195125646,110659_findseries_M32to38_NCCSA_BANG_CTV_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732797217125648,110662_findseries_M32to38_NCCSA_CHEN_CTV_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732797231125649,110661_findseries_M32to38_NCCSA_HYD_CTV_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Hyderabad,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802545125668,110514_Schwepps_BLR_3DBreakout_VIP_201124_BB,28/11/24 00:00,31/12/24 23:59,DELIVERING,Bangalore,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125669,110514_Schwepps_BLR_3DBreakout_Free_201124_BB,28/11/24 00:00,31/12/24 23:59,DELIVERING,Bangalore,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125670,110514_Schwepps_BLR_3DBreakout_FallBack_201124_BB,28/11/24 00:00,31/12/24 23:59,DELIVERING,Bangalore,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125671,110515_Schwepps_MUM_3DBreakout_VIP_201124_BB,28/11/24 00:00,31/12/24 23:59,DELIVERING,Mumbai,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125672,110515_Schwepps_MUM_3DBreakout_Free_201124_BB,28/11/24 00:00,31/12/24 23:59,DELIVERING,Mumbai,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125673,110515_Schwepps_MUM_3DBreakout_FallBack_201124_BB,28/11/24 00:00,31/12/24 23:59,DELIVERING,Mumbai,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125674,110516_Schwepps_DNCR_3DBreakout_VIP_201124_BB,28/11/24 00:00,31/12/24 23:59,DELIVERING,Delhi NCR,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125675,110516_Schwepps_DNCR_3DBreakout_Free_201124_BB,28/11/24 00:00,31/12/24 23:59,DELIVERING,Delhi NCR,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125676,110516_Schwepps_DNCR_3DBreakout_FallBack_201124_BB,28/11/24 00:00,31/12/24 23:59,DELIVERING,Delhi NCR,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125677,110517_Schwepps_Geos_PauseAd_201124,28/11/24 00:00,31/12/24 23:59,DELIVERING,Delhi NCR,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125677,110517_Schwepps_Geos_PauseAd_201124,28/11/24 00:00,31/12/24 23:59,DELIVERING,Mumbai,01
OPERATIONS_MANAGER,CA173278736137836,Ent_CocaCola_Schwepps_281124_D23861,31/12/24 23:59,AT1732802546125677,110517_Schwepps_Geos_PauseAd_201124,28/11/24 00:00,31/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732803249125678,110679_findseries_M32to38_NCCSA_HYD_Mob_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732803268125679,110678_findseries_M32to38_NCCSA_BANG_Mob_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732803320125681,110677_findseries_M32to38_NCCSA_KOL_Mob_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732803341125682,110676_findseries_M32to38_NCCSA_MUMPUNE_Mob_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732803341125682,110676_findseries_M32to38_NCCSA_MUMPUNE_Mob_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732803380125683,110680_findseries_M32to38_NCCSA_CHEN_Mob_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173278136337831,Ent_PG_RECKITT_Dettol_281124_D23988,10/12/24 23:59,AT1732807275125687,111204_DettolDOS_CTV_DNCR_TopShows_281124,28/11/24 00:30,10/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173220790337683,Ent_OPPO_findseries_211124_D23882,15/12/24 23:59,AT1732813574125690,110675_findseries_M32to38_NCCSA_DLNCR_Mob_20_CPM_241124_MRPR,28/11/24 00:30,15/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173270908137815,Ent_PG_Schneiderelectrici_Schneider_281124_D23971,27/12/24 23:59,AT1732870793125768,111113_Schneider_Geos_CTV_281124_MR,28/11/24 00:30,27/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173270908137815,Ent_PG_Schneiderelectrici_Schneider_281124_D23971,27/12/24 23:59,AT1732870793125768,111113_Schneider_Geos_CTV_281124_MR,28/11/24 00:30,27/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173270908137815,Ent_PG_Schneiderelectrici_Schneider_281124_D23971,27/12/24 23:59,AT1732870793125768,111113_Schneider_Geos_CTV_281124_MR,28/11/24 00:30,27/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173270908137815,Ent_PG_Schneiderelectrici_Schneider_281124_D23971,27/12/24 23:59,AT1732870793125768,111113_Schneider_Geos_CTV_281124_MR,28/11/24 00:30,27/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173268630737802,Ent_PG_UNICHARMINDIAND_Sofy_261124_D23937,05/01/25 23:59,AT1732871287125769,110893_Sofy_Hyderabad_CTV_20_CPM_271124_MR,28/11/24 00:30,05/01/25 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173268630737802,Ent_PG_UNICHARMINDIAND_Sofy_261124_D23937,05/01/25 23:59,AT1732871287125771,110895_Sofy_Bangalore_CTV_20_CPM_271124_MR,28/11/24 00:30,05/01/25 23:59,DELIVERING,Bangalore,01
ZOHO,CA173268630737802,Ent_PG_UNICHARMINDIAND_Sofy_261124_D23937,05/01/25 23:59,AT1732871287125772,110894_Sofy_Kolkata_CTV_20_CPM_271124_MR,28/11/24 00:30,05/01/25 23:59,DELIVERING,Kolkata,01
ZOHO,CA173268630737802,Ent_PG_UNICHARMINDIAND_Sofy_261124_D23937,05/01/25 23:59,AT1732871287125773,110892_Sofy_Pune_CTV_20_CPM_271124_MR,28/11/24 00:30,05/01/25 23:59,DELIVERING,Pune,01
ZOHO,CA173268630737802,Ent_PG_UNICHARMINDIAND_Sofy_261124_D23937,05/01/25 23:59,AT1732871288125774,110897_Sofy_Mumbai_CTV_20_CPM_271124_MR,28/11/24 00:30,05/01/25 23:59,DELIVERING,Mumbai,01
ZOHO,CA173268630737802,Ent_PG_UNICHARMINDIAND_Sofy_261124_D23937,05/01/25 23:59,AT1732871288125775,110896_Sofy_DelhiN_CTV_20_CPM_271124_MR,28/11/24 00:30,05/01/25 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173286568837874,Ent_Google_GooglePay_291124_D24021,25/12/24 23:59,AT1732878723125787,111374_GooglePay_Top8Metros_CTV_50_CPM_291124_MR,29/11/24 00:30,25/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173286568837874,Ent_Google_GooglePay_291124_D24021,25/12/24 23:59,AT1732878723125787,111374_GooglePay_Top8Metros_CTV_50_CPM_291124_MR,29/11/24 00:30,25/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173286568837874,Ent_Google_GooglePay_291124_D24021,25/12/24 23:59,AT1732878723125787,111374_GooglePay_Top8Metros_CTV_50_CPM_291124_MR,29/11/24 00:30,25/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173286568837874,Ent_Google_GooglePay_291124_D24021,25/12/24 23:59,AT1732878723125787,111374_GooglePay_Top8Metros_CTV_50_CPM_291124_MR,29/11/24 00:30,25/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173286568837874,Ent_Google_GooglePay_291124_D24021,25/12/24 23:59,AT1732878723125787,111374_GooglePay_Top8Metros_CTV_50_CPM_291124_MR,29/11/24 00:30,25/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173286568837874,Ent_Google_GooglePay_291124_D24021,25/12/24 23:59,AT1732878723125787,111374_GooglePay_Top8Metros_CTV_50_CPM_291124_MR,29/11/24 00:30,25/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173286568837874,Ent_Google_GooglePay_291124_D24021,25/12/24 23:59,AT1732878723125787,111374_GooglePay_Top8Metros_CTV_50_CPM_291124_MR,29/11/24 00:30,25/12/24 23:59,DELIVERING,Chennai,01
ZOHO,CA173285455937858,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D23997,28/12/24 23:59,AT1732881429125789,111257_Razorpay_MultipleCities_31_CPM_281124_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173285455937858,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D23997,28/12/24 23:59,AT1732881429125789,111257_Razorpay_MultipleCities_31_CPM_281124_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173285455937858,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D23997,28/12/24 23:59,AT1732881429125789,111257_Razorpay_MultipleCities_31_CPM_281124_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173285461137859,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D23998,28/12/24 23:59,AT1732881547125790,111258_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173285461137859,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D23998,28/12/24 23:59,AT1732881547125790,111258_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173285461137859,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D23998,28/12/24 23:59,AT1732881547125790,111258_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173285465437860,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D23999,28/12/24 23:59,AT1732881584125791,111259_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173285465437860,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D23999,28/12/24 23:59,AT1732881584125791,111259_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173285465437860,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D23999,28/12/24 23:59,AT1732881584125791,111259_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173285466537861,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D24000,28/12/24 23:59,AT1732881628125792,111260_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173285466537861,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D24000,28/12/24 23:59,AT1732881628125792,111260_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173285466537861,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D24000,28/12/24 23:59,AT1732881628125792,111260_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173285467537862,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D24002,28/12/24 23:59,AT1732881760125793,111263_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173285467537862,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D24002,28/12/24 23:59,AT1732881760125793,111263_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173285467537862,Ent_PG_Razorpaysoftwarepv_Razorpay_281124_D24002,28/12/24 23:59,AT1732881760125793,111263_Razorpay_MultipleCities_31_CPM_281124_CTV_MR,28/11/24 00:30,28/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173286327537872,Ent_Reliance_NMACC_291124_D24015,05/12/24 23:59,AT1732882361125798,111336_NMACC_Geos_TopShows_Dec_021224_MRPR,02/12/24 00:30,05/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173286327537872,Ent_Reliance_NMACC_291124_D24015,05/12/24 23:59,AT1732882361125798,111336_NMACC_Geos_TopShows_Dec_021224_MRPR,02/12/24 00:30,05/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173286327537872,Ent_Reliance_NMACC_291124_D24015,05/12/24 23:59,AT1732882361125798,111336_NMACC_Geos_TopShows_Dec_021224_MRPR,02/12/24 00:30,05/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173286327537872,Ent_Reliance_NMACC_291124_D24015,05/12/24 23:59,AT1732882361125798,111336_NMACC_Geos_TopShows_Dec_021224_MRPR,02/12/24 00:30,05/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173286327537872,Ent_Reliance_NMACC_291124_D24015,05/12/24 23:59,AT1732882361125798,111336_NMACC_Geos_TopShows_Dec_021224_MRPR,02/12/24 00:30,05/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173288519137908,Ent_SYMPHONY_Symphony_291124_D24044,10/12/24 23:59,AT1732892549125834,111531_Symphony_Hyderabad_Shows_Movies_291124_MR,29/11/24 00:30,10/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173288223037903,Ent_BRILLONCONSUMER_AllOut_011224_D23946,08/12/24 23:59,AT1732893521125835,110946_AllOut_F25to44_DelN_NCCSAB_15_CPM_011224_MRPR,01/12/24 00:30,08/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173288228537904,Ent_BRILLONCONSUMER_AllOut_011224_D23949,08/12/24 23:59,AT1732895113125844,110980_AllOut_DelN_CTV_15_CPM_011224_MRPR,01/12/24 00:30,08/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173288642137912,Ent_GALACTUSONLINE_MPL_291124_D24016,12/12/24 23:59,AT1732896679125850,111353_MPL_Delhi_WPS_Maggi_20_291124,29/11/24 00:30,12/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173288642137912,Ent_GALACTUSONLINE_MPL_291124_D24016,12/12/24 23:59,AT1732896679125853,111345_MPL_Delhi_WPS_PFF_20_291124,29/11/24 00:30,12/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173286341237873,Ent_PBFINTECH_PolicyBazaar_011224_D24014,07/12/24 23:59,AT1732898839125866,111329_PolicyBazaar_Geos_CTV_Health_15_CPM_041224_MRPR,04/12/24 00:30,04/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173286341237873,Ent_PBFINTECH_PolicyBazaar_011224_D24014,07/12/24 23:59,AT1732898839125866,111329_PolicyBazaar_Geos_CTV_Health_15_CPM_041224_MRPR,04/12/24 00:30,04/12/24 23:59,DELIVERING,Delhi NCR,01
ZOHO,CA173286341237873,Ent_PBFINTECH_PolicyBazaar_011224_D24014,07/12/24 23:59,AT1732898839125866,111329_PolicyBazaar_Geos_CTV_Health_15_CPM_041224_MRPR,04/12/24 00:30,04/12/24 23:59,DELIVERING,Hyderabad,01
ZOHO,CA173286341237873,Ent_PBFINTECH_PolicyBazaar_011224_D24014,07/12/24 23:59,AT1732898839125866,111329_PolicyBazaar_Geos_CTV_Health_15_CPM_041224_MRPR,04/12/24 00:30,04/12/24 23:59,DELIVERING,Mumbai,01
ZOHO,CA173286341237873,Ent_PBFINTECH_PolicyBazaar_011224_D24014,07/12/24 23:59,AT1732898839125866,111329_PolicyBazaar_Geos_CTV_Health_15_CPM_041224_MRPR,04/12/24 00:30,04/12/24 23:59,DELIVERING,Pune,01
ZOHO,CA173286341237873,Ent_PBFINTECH_PolicyBazaar_011224_D24014,07/12/24 23:59,AT1732898839125866,111329_PolicyBazaar_Geos_CTV_Health_15_CPM_041224_MRPR,04/12/24 00:30,04/12/24 23:59,DELIVERING,Kolkata,01
ZOHO,CA173286341237873,Ent_PBFINTECH_PolicyBazaar_011224_D24014,07/12/24 23:59,AT1732898840125872,111323_PolicyBazaar_Geos_CTV_Term_15_CPM_041224_MRPR,04/12/24 00:30,04/12/24 23:59,DELIVERING,Bangalore,01
ZOHO,CA173286341237873,Ent_PBFINTECH_PolicyBazaar_011224_D24014,07/12/24 23:59,AT1732898840125872,111323_PolicyBazaar_Geos_CTV_Term_15_CPM_041224_MRPR,04/12/24 00:30,04/12/24 23:59,DELIVERING,Delhi NCR,01
